month,year,hour,lat,long
12,2003,18,26.90767,16.70167
12,2003,20,26.919,16.6775
12,2004,0,27.37083,15.99133
12,2004,9,26.90483,16.679
12,2004,19,26.881,16.54917
12,2004,19,26.88217,16.65167
12,2005,15,26.95,16.15
12,2005,18,26.94017,16.419
12,2005,23,26.99317,16.13933
12,2006,12,26.96417,16.46917
12,2006,18,26.88533,16.579
12,2006,20,26.98,16.405
12,2007,19,27.15733,16.41983
12,2008,8,26.98167,16.45833
12,2008,16,26.90833,16.66933
12,2008,17,27.16667,16.13333
12,2008,18,27.16306,16.00444
12,2008,21,27.26056,16.0075
12,2010,0,27.25861,16.01139
12,2010,10,27.11683,16.10033
12,2010,22,26.98333,16.38333
12,2011,1,27.01667,16.36667
12,2011,17,26.8,16.06667
12,2011,19,27.11667,16.18333
12,2011,21,26.96667,16.41667
12,2011,22,27.28333,16.1
12,2011,23,26.93333,16.46667
12,2012,6,27.6,16.2
12,2012,10,27.03333,16.38333
12,2012,16,27.05,16.38333
12,2012,18,27.11667,16.43333
12,2012,19,27.11667,16.43333
12,2013,4,27.23333,16.11667
12,2013,18,27.05,16.35
12,2013,19,27.05,16.05
12,2013,21,27.05,16.05
12,2013,23,27.06667,16.06667
12,1995,15,27.33333,16.16667
12,1996,22,27.35,16.16667
12,1998,3,27.46667,16.3
12,1998,21,27.23333,16.11667
12,1999,3,26.98333,16.38333
12,2000,3,27,16.4
12,2000,20,26.96667,16.36667
12,2001,10,27,16.13333
12,2001,23,26.75,16.43333
12,2002,6,26.95,16.46667
12,2002,20,27.05,16.4
12,2002,22,27.05,16.38333
12,2003,3,27.03333,16.18333
12,2003,8,26.58333,16.8
12,2003,18,27.08333,16.38333
12,2004,20,27.45,16.25
12,2005,3,27.01667,16.41667
12,2005,12,26.95,16.46667
12,2005,22,26.95,16.46667
12,2006,18,27.28333,16.1
12,2006,21,26.96667,16.36667
12,2007,20,27.15,16.21667
12,2008,5,27.08333,16.36667
12,2008,6,27.08333,16.36667
12,2008,21,26.96667,16.41667
12,2009,18,26.95,16.45
12,2009,19,27.08333,16.08333
12,2010,15,27.11667,16.05
12,2010,20,27.4,16.2
12,2011,1,26.96667,16.43333
12,2011,13,26.98333,16.41667
12,2011,21,26.98333,16.4
12,2012,2,26.96667,16.38333
12,2012,19,26.96667,16.38333
12,2012,19,26.96667,16.4
12,2012,21,27,16.38333
12,2012,23,26.96667,16.4
12,2013,5,27,16.38333
12,2013,17,27.01667,16.36667
12,2013,18,27.1,16.36667
12,2013,18,27.16667,16.43333
12,2013,20,26.93333,16.41667
12,2013,20,26.96667,16.38333
1,1950,0,26.96667,16.36667
1,1997,19,26.96667,16.36667
1,1999,20,27.05,16.15
1,2000,0,27.03333,16.13333
1,2000,19,27.06667,16.15
1,2000,20,27.15,16.2
1,2000,21,26.98333,16.38333
1,2000,21,27.06667,16.06667
1,2000,21,27.06667,16.06667
1,2000,21,27.13333,16.1
1,2000,22,27.25,16.11667
1,2001,17,27.28333,16.1
1,2001,22,27.3,16.1
1,2002,17,26.98333,16.41667
1,2002,22,27,16.41667
1,2003,16,27.1,16.35
1,2003,19,27.11667,16.31667
1,2004,7,27.31667,16.26667
1,2004,18,27.31667,16.28333
1,2005,0,27.25,16.35
1,2005,6,27.13183,16.05
1,2005,20,27.16667,16.16667
1,2006,11,27.13817,16.03717
1,2006,19,27.1895,16.0645
1,2007,3,27.10883,16.05983
1,2007,13,27.19667,16.0885
1,2007,14,27.15433,16.03317
1,2007,18,27.08167,16.28333
1,2007,18,27.13333,16.05
1,2007,20,27.12067,16.084
1,2007,22,27.12833,16.05083
1,2007,23,27.305,16.20167
1,2008,8,27.15217,16.10317
1,2008,20,27.13433,16.11017
1,2008,21,27.27867,16.2165
1,2008,23,27.30167,15.7645
1,2009,5,28.24883,15.51833
1,2009,18,27.87033,15.87167
1,2009,20,27.86367,15.86667
1,2009,21,27.85117,15.87567
1,2010,12,27.84983,15.884
1,2010,18,27.85,15.884
1,2010,21,27.8425,15.88433
1,2011,3,27.8325,15.88533
1,2011,18,27.76767,15.94067
1,2011,21,27.71433,15.86867
1,2012,7,26.958,16.335
1,2012,18,26.97083,16.38567
1,2012,19,26.97383,16.37517
1,2012,19,27.0155,16.534
1,2013,1,26.90617,16.67183
1,2013,6,26.94167,16.566
1,2013,21,26.9705,16.53717
12,1968,2,27.121,16.51633
12,1975,21,26.9835,16.46833
12,1978,18,26.91533,16.5375
12,1980,19,26.89583,16.57233
12,1987,1,26.91917,16.52217
12,1990,17,26.93217,16.49433
12,1994,20,26.96183,16.45017
12,1996,8,26.94833,16.478
12,1997,22,26.9675,16.44967
12,1998,20,26.98367,16.44533
12,1999,18,26.98467,16.44483
12,1999,22,26.991,16.44433
12,2000,5,26.99233,16.4375
12,2000,21,26.98717,16.43717
12,2000,23,27.01617,16.468
12,2001,19,26.9705,16.469
12,2002,3,26.47667,16.46083
12,2003,12,26.98333,16.44
12,2003,17,26.99883,16.44283
12,2003,20,27.01883,16.434
12,2003,22,27.0415,16.40083
12,2003,23,26.97017,16.46967
12,2004,17,26.99017,16.4475
12,2004,20,26.99933,16.431
12,2005,17,27.27767,16.23717
12,2005,21,26.91383,16.465
12,2006,7,27.46367,16.1465
12,2006,19,26.99333,16.4505
12,2006,24,26.98717,16.43733
12,2007,17,27.3695,16.24017
12,2007,18,27.00033,16.44617
12,2007,22,26.9945,16.452
12,2008,8,27.03283,16.48967
12,2008,17,27.00883,16.46
12,2008,23,27.04683,16.40883
12,2009,5,27.0055,16.47283
12,2009,17,27.0145,16.38867
12,2009,19,26.98717,16.437
12,2010,4,27.54083,16.15783
12,2010,23,26.966,16.50283
12,2011,8,27.057,16.445
12,2011,14,26.98683,16.44017
12,2011,17,26.99817,16.43967
12,2011,20,26.97483,16.39017
12,2011,22,26.99417,16.45183
12,2012,2,26.95867,16.4555
12,2012,5,26.994,16.45217
12,2012,7,26.99,16.39783
12,2012,15,26.98333,16.46167
12,2012,19,26.9945,16.45367
12,2012,21,27.41317,16.2795
12,2012,21,26.97583,16.467
12,2012,22,26.99533,16.44683
12,2012,23,27.77117,15.93233
12,2013,19,26.99533,16.44683
12,2013,20,26.97633,16.4675
12,2013,22,26.98183,16.43117
12,1962,23,26.99517,16.45217
12,1975,19,26.98683,16.43717
12,1998,6,27.05683,16.3975
12,1999,6,26.987,16.437
12,1999,20,26.972,16.468
12,2000,17,27.479,16.13933
12,2000,23,27.04833,16.38433
12,2001,20,26.96533,16.46867
12,2002,6,27.447,16.14817
12,2002,21,26.9865,16.4375
12,2003,3,26.966,16.50283
12,2003,17,26.97033,16.45717
12,2003,22,26.98867,16.43717
12,2004,0,27.2735,16.24017
12,2004,8,26.972,16.468
12,2004,21,26.9915,16.45617
12,2005,18,26.98483,16.44083
12,2005,21,27.02667,16.26417
12,2006,10,26.8965,16.57833
12,2006,12,27.035,16.1615
12,2006,20,27.396,16.1905
12,2007,17,27.08083,16.05633
12,2007,19,27.06967,16.0965
12,2008,6,27.0655,16.07983
12,2008,19,27.083,16.0535
12,2009,15,26.88333,16.68817
12,2009,21,27.34033,16.28567
12,2010,2,27.20217,15.893
12,2010,19,27.19833,15.90117
12,2010,22,27.197,15.9045
12,2011,18,27.17317,15.93733
12,2011,22,26.88967,16.5715
12,2012,2,27.057,16.09583
12,2012,11,27.0415,16.3725
12,2012,16,27.20233,15.89583
12,2012,18,26.98067,16.34633
12,2012,20,26.87267,16.70367
12,2012,21,26.8715,16.63417
12,2012,22,27.152,16.316
12,2012,23,26.9195,16.674
12,2013,6,26.95,16.35
12,2013,18,26.95,16.35
12,2013,19,27.25,16.13333
12,2013,20,27.36667,16.18333
12,2013,23,28,16
1,1980,2,27.09317,16.04933
1,1995,17,26.911,16.45683
1,1996,11,27.01267,16.27783
12,1997,20,27.21917,16.22633
12,1999,2,27.36483,16.17367
1,1999,18,27.04183,16.405
12,2000,8,26.9195,16.68
1,2000,19,27.5,16.5
12,2000,22,27.08333,16.11667
12,2001,1,27.23333,16.11667
12,2001,16,27.13333,16.46667
12,2001,18,27.08333,16.11667
1,2001,20,27.43333,16.2
12,2001,22,27.23333,16.1
1,2002,3,27.08333,16.11667
12,2002,5,27.1,16.1
12,2002,5,26.1,16.06667
1,2002,7,26.1,16.08333
12,2002,22,27.15,16.1
1,2002,23,27.16667,16.13333
12,2003,0,27.18333,16.11667
12,2003,6,27.18333,16.13333
12,2003,17,27.25,16.18333
1,2003,19,27.11667,16.1
12,2003,21,27.11667,16.06667
12,2003,21,27.23333,16.1
12,2003,22,27.13333,16.11667
1,2004,0,27.75,16.88333
1,2004,6,27.66667,16.35
12,2004,16,27.0345,16.14283
12,2004,17,27.83267,15.9105
1,2004,18,27.08333,16.05
12,2004,20,27.88083,16.9135
1,2004,21,27.9265,16.90417
1,2004,23,27.12267,16.50617
12,2005,17,27.13683,16.1455
12,2005,18,27.10833,16.05833
1,2005,19,27.09283,16.12717
1,2005,20,27.05383,16.4475
1,2005,21,27.06517,16.13983
12,2006,4,27.35,16.18333
12,2006,12,27.25,16.13333
12,2006,18,27.25,16.13333
12,2006,21,27.2,16.08333
12,2007,1,27.21667,16.13333
12,2007,16,27.21667,16.15
12,2007,19,27.13333,16.2
12,2007,22,26.95,16.38333
1,2007,23,27,16.35
1,2008,5,27.03333,16.35
1,2008,6,27.08333,16.25
12,2008,17,27.18333,16.26667
1,2008,18,26.98333,16.58333
12,2008,19,26.9,16.6
12,2008,19,26.95,16.45
12,2008,21,27.03333,16.43333
12,2009,0,27.11667,16.46667
12,2009,3,27.4,16.23333
12,2009,10,27.08333,16.06667
1,2009,18,27.08333,16.01667
1,2009,19,27.13333,16.01667
12,2009,21,27.21667,16.11667
12,2009,21,27.23333,16.15
1,2010,2,27.25,16.18333
12,2010,12,27.38333,16.05
1,2010,17,27.5,16.2
12,2010,18,27.56667,16.2
12,2010,19,27.21733,16.09267
12,2010,21,27.19667,16.19717
1,2010,23,27.18867,16.37583
12,2011,1,27.18733,16.37817
12,2011,6,27.44683,16.31933
12,2011,16,27.68717,15.97717
1,2011,18,27.8985,15.86367
12,2011,19,27.899,15.8645
1,2011,20,27.90167,15.8635
12,2011,21,27.33117,16.2035
12,2011,21,27.125,16.34533
12,2011,22,27.11767,16.0265
12,2011,23,27.13183,16.20767
12,2012,16,27.13267,15.9925
1,2012,18,26.8955,16.58317
1,2012,20,26.95667,16.3475
1,2013,0,26.96583,16.348
12,2013,3,26.87567,16.68033
12,2013,5,26.8825,16.662
1,2013,15,27.198,16.4085
12,2013,19,27.11083,16.04417
12,2013,20,27.0345,16.14283
1,2013,20,26.9415,16.42117
12,2013,22,26.89633,16.5795
12,1988,3,26.88917,16.55067
12,1996,1,26.89267,16.57667
12,1998,7,26.98017,16.34967
12,1998,20,26.89967,16.57817
12,1999,6,26.89367,16.62617
12,1999,10,27.098,16.12167
12,1999,19,27.4505,16.22383
12,2000,3,27.0295,16.37217
12,2001,3,27.32717,16.21667
12,2001,16,27.05417,16.3875
12,2002,21,27.08333,16.36667
12,2003,13,27.28067,16.40567
12,2003,17,27.45017,16.18667
12,2003,23,26.83733,16.61367
12,2004,16,27.20983,16.4265
12,2004,23,27.2115,16.432
12,2005,17,26.7375,16.8995
12,2005,20,26.8105,16.80483
12,2005,21,26.97333,16.54167
12,2006,22,27.01933,16.51333
12,2007,18,27.06417,16.39367
12,2007,19,27.07,16.39317
12,2007,21,27.1125,16.33167
12,2008,13,27.113,16.33617
12,2008,17,27.33067,16.2805
12,2008,20,27.36417,16.28033
12,2009,4,27.45367,16.323
12,2009,21,27.48717,16.44533
12,2010,10,27.1725,16.38617
12,2011,5,26.91667,16.66667
12,2011,18,27.17433,15.9205
12,2011,18,27.02583,16.36583
12,2011,20,29.6425,11.73222
12,2012,4,29.865,11.69167
12,2012,8,29.865,11.69167
12,2012,17,29.59806,11.94028
12,2012,18,29.57889,11.74944
12,2012,19,29.50639,11.49861
12,2012,20,29.46556,11.43333
12,2012,21,29.59722,11.74167
12,2012,22,29.59806,11.74167
12,2013,0,29.56306,12.03083
12,2013,8,29.61056,12.10778
12,2013,19,29.64778,11.74694
12,2013,20,29.61778,11.77361
12,2013,21,29.63139,11.76194
12,1969,15,29.51139,11.99111
12,1975,2,29.43833,11.87833
12,1980,0,29.48111,12.14056
12,1989,20,29.41917,12.125
12,1993,12,29.26806,11.70528
12,1997,20,29.66472,11.77639
12,1998,22,29.41278,11.95333
12,1999,17,29.62667,11.69389
12,2000,6,29.37806,11.88667
12,2000,19,29.50944,11.80611
12,2000,22,29.58333,11.78333
12,2001,22,29.58333,11.78333
12,2002,20,29.58333,11.78333
12,2002,22,29.50639,11.49861
12,2003,2,29.62889,11.78778
12,2003,5,29.60028,12.23889
12,2003,20,29.32806,11.78222
12,2003,22,29.30222,11.91639
12,2004,0,29.30444,11.90722
12,2004,16,29.36306,11.99667
12,2004,18,29.53333,12.26667
12,2005,7,29.63333,11.73333
12,2005,19,29.58333,11.78333
12,2005,20,29.58333,11.78333
12,2006,1,29.58333,11.78333
12,2006,16,29.58333,11.78333
12,2007,2,29.58333,11.78333
12,2007,5,29.61667,11.75
12,2007,13,29.64528,11.66472
12,2007,18,29.62778,11.7025
12,2007,20,51.41667,51.96667
12,2007,23,-75.68139,155.45306
12,2008,9,-75.31667,162
12,2008,18,-75.31667,162
12,2009,1,-75.31667,162
12,2009,15,-75.31667,162
12,2009,19,-75.31667,162
12,2010,18,-75.31667,162
12,2010,20,-75.31667,162
12,2010,21,-75.31667,162
12,2011,0,-75.31667,162
12,2011,14,30.75,-104.25
12,2011,16,29.1,-97.6
12,2011,17,29.00833,-97.70556
12,2011,19,34.86,-102.12
12,2011,20,34.86,-102.12
12,2011,22,39.75,-84.16667
12,2012,0,-29.38333,23.1
12,2012,6,39.59167,-94.92194
12,2012,15,39.85,-102.95
12,2012,19,-30.88333,128.96667
12,2012,20,-30.88333,128.975
12,2012,21,-30.88333,128.66667
12,2012,23,-30.47,128.745
12,2013,17,-30.53333,128.56667
12,2013,19,-30.58333,128.66667
12,2013,20,-30.16667,128.66667
12,2013,20,-30.66667,129.01667
12,2013,21,-30.73333,128.91667
12,2013,22,-30.573,128.56367
12,1947,21,-30.43333,-64.2
12,1970,18,-30.18333,23.26667
12,1975,21,36.5,-79.75
12,1981,20,-33.5,-70.5
12,1987,20,29.36667,-100.96667
12,1990,13,35.28333,-93.5
12,1992,22,-37,149.03333
12,1994,21,36.91667,3.91667
12,1995,22,34.08333,-103.525
12,1996,10,34.09,-103.61167
12,1997,20,34.05,-103.63333
12,1999,4,34.05,-103.55
12,1999,21,32.22548,-107.90459
12,1999,23,39.06667,58.86667
12,2000,18,-30.6,130.06667
12,2000,22,-30.60867,130.08017
12,2001,4,-30.60217,129.96667
12,2001,16,39.65,-99.68333
12,2001,20,39.56583,-99.64722
12,2002,4,33,-97
12,2002,8,33.07139,-102.80028
12,2002,22,33.51667,-95.3
12,2003,6,33.51667,-95.3
12,2003,17,50.71667,10.11667
12,2003,23,-80.06667,156.38333
12,2004,19,-80.06667,156.38333
12,2004,21,-80.06667,156.38333
12,2005,12,-80.06667,156.38333
12,2005,21,-80.06667,156.38333
12,2005,22,-80.06667,156.38333
12,2006,2,-80.06667,156.38333
12,2006,7,-80.06667,156.38333
12,2006,19,-80.06667,156.38333
12,2006,20,-80.06667,156.38333
12,2006,23,-80.06667,156.38333
12,2007,0,-80.06667,156.38333
12,2007,2,-80.06667,156.38333
12,2007,17,-80.06667,156.38333
12,2007,20,-80.06667,156.38333
12,2008,0,-80.06667,156.38333
12,2008,9,-80.06667,156.38333
12,2008,16,-80.06667,156.38333
12,2008,20,-80.06667,156.38333
12,2009,6,-80.06667,156.38333
12,2009,19,-80.06667,156.38333
12,2009,21,-80.06667,156.38333
12,2010,18,-80.06667,156.38333
12,2010,19,-80.06667,156.38333
12,2010,20,-80.06667,156.38333
12,2010,21,-80.06667,156.38333
12,2010,22,32.319,-111.077
12,2011,2,35.65917,-115.37283
12,2011,6,33.81667,-97
12,2011,11,18.165,54.08333
12,2011,18,18.16667,54.085
12,2011,19,18.20167,54.13667
12,2011,20,18.42833,54.05333
12,2011,20,18.16667,54.16667
12,2011,20,18.13167,54.10833
12,2011,20,18.335,54.18167
12,2011,21,18.34167,54.18833
12,2011,22,18.28167,54.11
12,2011,22,18.33833,54.19833
12,2011,23,18.345,54.19833
12,2011,24,18.35833,54.23333
12,2012,9,18.36667,54.23667
12,2012,18,18.24333,54.14167
12,2012,19,18.64333,54.43
12,2012,19,18.99333,54.415
12,2012,20,18.16,54.13833
12,2012,21,18.30167,54.15333
12,2012,22,18.315,54.14833
12,2012,23,19.03333,54.51667
12,2013,0,18.15333,54.17833
12,2013,7,19.02833,54.49167
12,2013,16,19.075,54.5
12,2013,17,19.06167,54.55333
12,2013,18,18.40333,54.15167
12,2013,19,18.22667,54.11167
12,2013,19,19.26333,54.72067
12,2013,19,18.07583,54.06717
12,2013,20,19.1005,54.8235
12,2013,21,19.115,54.8235
12,2013,21,19.11917,54.81
12,2013,21,19.122,54.79467
12,2013,21,19.16933,54.70317
12,2013,21,19.23717,54.49
12,2013,22,19.16333,54.63667
12,2013,22,19.1275,54.8145
12,2013,23,19.11733,54.79683
12,2013,23,19.11167,54.8195
12,1946,13,19.115,54.82367
12,1971,8,19.11833,54.82783
12,1978,21,19.10067,54.82
12,1985,22,19.102,54.81867
12,1994,23,19.10533,54.81283
12,1996,22,19.11933,54.795
12,1998,13,19.129,54.78617
12,1998,19,19.1575,54.81967
12,1999,9,19.22183,54.69267
12,1999,19,19.1495,54.7555
12,2000,0,19.176,54.84533
12,2000,12,19.176,54.87683
12,2000,19,19.167,54.86633
12,2000,23,19.15633,54.82417
12,2001,11,19.21083,54.7195
12,2001,19,19.14217,54.78683
12,2001,22,19.14767,54.77633
12,2002,6,19.14783,54.77517
12,2002,19,19.16217,54.7665
12,2002,21,19.17067,54.75967
12,2003,2,19.20183,54.7385
12,2003,18,19.1275,54.83567
12,2003,21,19.17817,54.875
12,2003,23,19.17833,54.874
12,2004,1,19.17867,54.87417
12,2004,17,19.13517,54.8565
12,2004,21,19.11717,54.826
12,2005,7,19.18467,54.6725
12,2005,20,19.18217,54.6445
12,2005,23,19.19467,54.58133
12,2006,8,19.15867,54.731
12,2006,20,19.16633,54.74333
12,2007,0,19.15367,54.85367
12,2007,22,19.15733,54.8665
12,2008,1,19.14867,54.84733
12,2008,5,19.16717,54.781
12,2008,12,19.10633,54.81883
12,2008,18,19.21767,54.56733
12,2008,19,19.16017,54.8035
12,2008,20,19.16717,54.78867
12,2009,17,19.18367,54.75317
12,2010,12,19.2375,54.72
12,2010,19,19.322,54.78267
12,2010,20,19.20517,54.55767
12,2010,21,19.2465,54.66783
12,2011,0,19.26583,54.69767
12,2011,7,19.21233,54.8475
12,2011,17,19.23233,54.81117
12,2011,18,19.29467,54.71117
12,2011,19,19.304,54.6955
12,2011,19,19.22367,54.811
12,2011,20,18.26117,54.32483
12,2011,21,18.32967,54.4805
12,2011,22,18.6395,54.54
12,2011,23,18.6425,54.542
12,2012,1,18.665,54.56667
12,2012,13,18.67917,54.58783
12,2012,17,18.66517,54.5635
12,2012,19,18.73683,54.51133
12,2012,19,18.755,54.50833
12,2012,19,18.857,54.48533
12,2012,20,18.90967,54.4765
12,2012,20,18.48778,54.18085
12,2012,20,18.55577,54.00077
12,2012,21,18.55905,54.09825
12,2012,21,18.92655,54.2624
12,2013,0,19.0448,54.50738
12,2013,5,19.06285,54.49708
12,2013,7,18.54293,54.00107
12,2013,10,18.5453,54.02017
12,2013,17,18.54872,54.02702
12,2013,18,18.5539,54.01315
12,2013,19,18.9225,54.4745
12,2013,19,18.55417,54.00253
12,2013,19,18.55478,54.04272
12,2013,20,18.55492,54.0293
12,2013,20,18.5552,54.01572
12,2013,20,18.55673,54.00083
12,2013,21,18.55907,54.08162
12,2013,22,18.55942,54.04513
12,2013,23,19.17203,54.79462
12,1961,20,18.71522,54.37633
12,1996,15,18.72603,54.37865
12,1997,21,18.92967,54.47117
12,1998,23,18.73693,54.47907
12,1999,6,18.73293,54.58742
12,1999,19,19.24968,54.65495
12,1999,20,19.28813,54.52832
12,1999,21,19.30618,54.49478
12,1999,23,19.30875,54.50178
12,2000,18,18.65952,54.2463
12,2000,18,18.66003,54.24553
12,2000,23,18.65695,54.23873
12,2001,5,18.39818,54.07842
12,2002,4,18.97917,54.4645
12,2002,19,19.33263,54.77822
12,2003,1,19.33503,54.79092
12,2003,15,18.4285,54.17082
12,2003,20,18.73963,54.26533
12,2003,22,19.31025,54.75487
12,2003,23,18.69942,54.2651
12,2004,4,19.33615,54.7916
12,2004,19,19.30088,54.63938
12,2004,23,19.30455,54.63157
12,2005,18,18.33045,54.5268
12,2006,0,19.29467,54.71317
12,2006,15,18.7864,54.62955
12,2006,19,18.86395,54.64277
12,2007,0,18.93868,54.74035
12,2007,18,18.91903,54.71077
12,2007,20,18.86492,54.64965
12,2008,19,18.81953,54.6138
12,2009,0,18.85485,54.64018
12,2009,12,18.79307,54.62728
12,2009,17,18.71705,54.702
12,2009,21,18.92632,54.7017
12,2010,0,19.33517,54.79183
12,2010,17,18.89137,54.62413
12,2010,21,18.90902,54.61618
12,2011,1,18.92287,54.62867
12,2011,7,18.93638,54.72413
12,2011,19,18.93075,54.672
12,2011,21,18.97162,54.69287
12,2012,0,18.74713,54.75247
12,2012,6,18.81522,54.63337
12,2012,12,18.85703,54.64465
12,2012,20,18.85235,54.6488
12,2013,4,19.173,54.75783
12,2013,17,19.00248,54.53837
12,2013,17,18.85472,54.64745
12,2013,18,18.83792,54.67033
12,2013,19,18.85372,54.75245
12,2013,21,18.86328,54.67993
12,2013,22,18.87373,54.58605
12,2013,23,18.85002,54.62212
12,1986,10,18.90415,54.70378
12,1997,20,18.96287,54.75133
12,1998,22,18.95067,54.752
12,1999,19,19.26183,54.74083
12,2000,10,19.00867,54.76962
12,2000,22,18.85395,54.64743
12,2002,0,18.85807,54.6433
12,2002,20,18.73953,54.19547
12,2003,5,18.75495,54.19122
12,2003,15,18.73805,54.19367
12,2003,17,18.73048,54.18233
12,2003,18,18.74547,54.1939
12,2003,20,18.74372,54.20047
12,2004,7,18.874,54.26817
12,2005,1,18.74065,54.1997
12,2005,4,18.74498,54.198
12,2005,20,18.74215,54.1942
12,2005,23,18.73882,54.19487
12,2006,7,18.7221,54.46077
12,2006,18,19.3281,54.77718
12,2006,20,19.33057,54.79238
12,2007,4,19.33265,54.79373
12,2007,21,18.15363,54.10562
12,2008,16,18.7385,54.47817
12,2008,19,18.43683,54.45483
12,2008,20,19.091944,54.805556
12,2008,22,18.1575,54.09333
12,2009,5,18.14217,54.09683
12,2010,17,18.178,54.10467
12,2010,20,19.200667,54.908417
12,2011,12,19.194833,54.918417
12,2011,19,18.1915,54.1125
12,2011,22,19.223306,54.935778
12,2012,3,19.229083,54.923111
12,2012,8,19.274778,54.672972
12,2012,20,19.191694,54.639389
12,2012,22,18.37933,54.2275
12,2013,0,19.191222,54.671556
12,2013,17,19.190417,54.957194
12,2013,18,18.60833,54.55167
12,2013,18,18.741611,54.26175
12,2013,19,18.751639,54.352361
12,2013,20,18.7435,54.5795
12,2013,20,19.226417,54.96725
12,2013,21,18.70117,54.19683
12,2013,22,19.218111,54.917417
12,2013,23,18.741611,54.26175
12,1957,0,18.86975,54.840111
12,1993,1,18.7385,54.26783
12,1996,1,18.91444,54.345
12,1998,21,18.745694,54.267167
12,1999,2,18.87633,54.476
12,1999,5,19.13667,54.56333
12,1999,22,19.34,54.74667
12,2000,4,18.85817,54.59933
12,2000,12,19.01677,54.36637
12,2000,18,19.0315,54.3735
12,2001,1,18.96077,54.37707
12,2001,21,18.92433,54.364
12,2002,19,18.97817,54.61667
12,2003,15,18.98267,54.62183
12,2003,18,18.9855,54.62467
12,2003,20,18.23083,54.09
12,2003,22,18.20417,54.05667
12,2004,4,18.76075,54.47285
12,2004,19,19.32675,54.77512
12,2005,5,18.688528,54.326528
12,2005,18,19.0145,54.60433
12,2005,20,18.895667,54.343556
12,2005,23,19.05933,54.546
12,2006,3,18.875861,54.472611
12,2006,7,18.98667,54.6005
12,2006,20,18.534528,54.167889
12,2006,21,18.56925,54.195389
12,2007,8,19.14367,54.83783
12,2007,23,18.733472,54.515083
12,2008,5,18.731389,54.509167
12,2008,13,19.29133,54.8345
12,2008,19,18.682806,54.285778
12,2009,1,18.82852,54.63957
